"Link","Manufacturer","Name","Author","Date","Connection","Features","Gammu-Version"
"http://cihar.com/gammu/phonedb/lg/2170/","LG","vx4400/vx6000","Henryk Kubiś","Tue, 04 Nov 2008 12:19:54 +0100","at19200","phonebook","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/nokia/2157/","Nokia","6500c","Ulf Stormwall","Sat, 01 Nov 2008 21:08:21 +0100","bluerfat","info,phonebook,call","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/2156/","Sony Ericsson","W700i/W700c","zammed","Sat, 01 Nov 2008 18:24:09 +0100","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.21.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/2144/","Sony Ericsson","T700","","Wed, 29 Oct 2008 21:53:19 +0100","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo",""
"http://cihar.com/gammu/phonedb/wavecom/2136/","Wavecom","M1306B","wirarama","Tue, 28 Oct 2008 08:44:12 +0100","at115200","sms","Gammu 1.13"
"http://cihar.com/gammu/phonedb/wavecom/2132/","Wavecom","WMOD2","Stefano Gasparini (ITALY)","Sun, 26 Oct 2008 18:48:05 +0100","at19200","sms",""
"http://cihar.com/gammu/phonedb/nokia/2121/","Nokia","3109c","Etienne Bogaert","Fri, 24 Oct 2008 18:38:34 +0200","phonetblue","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/falcom/2120/","Falcom","Tango864","Pekka Panula","Thu, 23 Oct 2008 15:03:55 +0200","at","info,sms","Gammu 1.21.0"
"http://cihar.com/gammu/phonedb/motorola/2115/","Motorola","Z6","Nikolai","Tue, 21 Oct 2008 12:48:23 +0200","at115200","info,phonebook","Gammu 1.18.90"
"http://cihar.com/gammu/phonedb/nokia/2113/","Nokia","1200","Ls","Mon, 20 Oct 2008 21:48:44 +0200","","","Gammu 1.21.90"
"http://cihar.com/gammu/phonedb/siemens/2110/","Siemens","C75","A. Reineke","Sun, 19 Oct 2008 12:36:27 +0200","at115200","info,sms,enhancedphonebook,calendar,todo,call","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/motorola/2109/","Motorola","V3i","laim tohon","Sat, 18 Oct 2008 22:57:52 +0200","bluerfat","info,phonebook,enhancedphonebook,call","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/nokia/2107/","Nokia","6220","dyug","Sat, 18 Oct 2008 12:06:12 +0200","fbusdlr3","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.21.0"
"http://cihar.com/gammu/phonedb/nokia/2099/","Nokia","6131","Helmut","Wed, 15 Oct 2008 00:22:16 +0200","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/htc/2087/","HTC","Touch","","Fri, 10 Oct 2008 13:16:29 +0200","","",""
"http://cihar.com/gammu/phonedb/nokia/2086/","Nokia","3110c","jirka","Fri, 10 Oct 2008 11:38:48 +0200","fbus","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms","Gammu 1.21.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/2084/","Sony Ericsson","P800","sony","Thu, 09 Oct 2008 08:27:23 +0200","at115200","info,sms,phonebook,enhancedphonebook","Gammu 1.21.0"
"http://cihar.com/gammu/phonedb/nokia/2083/","Nokia","5320","yudhi","Thu, 09 Oct 2008 03:57:12 +0200","at19200","info",""
"http://cihar.com/gammu/phonedb/htc/2082/","HTC","Touch dual","","Tue, 07 Oct 2008 11:25:01 +0200","","",""
"http://cihar.com/gammu/phonedb/nokia/2075/","Nokia","2630b","Belmont king Size","Mon, 06 Oct 2008 02:54:04 +0200","bluephonet","info,phonebook,calendar","Gammu 1.21.0"
"http://cihar.com/gammu/phonedb/sagem/2073/","Sagem","MyC5-3","Patrick Gouin","Sun, 05 Oct 2008 17:47:05 +0200","at115200","info,phonebook","Gammu 1.21.0"
"http://cihar.com/gammu/phonedb/nokia/2071/","Nokia","3555","Márcio","Sun, 05 Oct 2008 04:20:58 +0200","at19200","info,phonebook,enhancedphonebook","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/htc/2066/","HTC","Lobster 700TV","Kevin Murche","Thu, 02 Oct 2008 19:54:35 +0200","","","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/2065/","Sony Ericsson","C902","luidzi","Thu, 02 Oct 2008 15:00:40 +0200","at115200","info,phonebook,enhancedphonebook,calendar,todo","Gammu 1.15.0."
"http://cihar.com/gammu/phonedb/motorola/2061/","Motorola","e398","samo01-genie","Wed, 01 Oct 2008 14:37:33 +0200","","",""
"http://cihar.com/gammu/phonedb/nokia/2056/","Nokia","2610","Mikko Kondratjeff","Mon, 29 Sep 2008 18:44:29 +0200","fbuspl2303","info,phonebook,calendar,call","Gammu 1.20.94"
"http://cihar.com/gammu/phonedb/samsung/2049/","Samsung","SGH-S501i","garlik","Sat, 27 Sep 2008 15:13:46 +0200","blueat","info,sms,phonebook","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/nokia/2043/","Nokia","5510","Asztalos Attila","Thu, 25 Sep 2008 23:48:37 +0200","fbus","info,sms,phonebook,call","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/motorola/2038/","Motorola","V 980","freienstein","Tue, 23 Sep 2008 12:59:40 +0200","","","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/siemens/2033/","Siemens","MC35i","Sorin","Sat, 20 Sep 2008 01:33:33 +0200","at19200","info,sms,phonebook","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/nokia/2026/","Nokia","6510","","Wed, 17 Sep 2008 16:53:05 +0200","irdaphonet","info,phonebook,enhancedphonebook,calendar,todo","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/samsung/2017/","Samsung","SGH-P310","mathias wendel","Sun, 14 Sep 2008 23:21:54 +0200","at","info,phonebook","Gammu 0.25"
"http://cihar.com/gammu/phonedb/samsung/2014/","Samsung","SGH-E810","Andreas Jacob","Sat, 13 Sep 2008 23:23:01 +0200","at","info","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/samsung/2013/","Samsung","SGH-A707","Kurt Schellpeper","Sat, 13 Sep 2008 21:40:20 +0200","at","info,sms","Gammu 1.18.90"
"http://cihar.com/gammu/phonedb/nokia/2006/","Nokia","6820","Tijmen","Fri, 12 Sep 2008 13:30:55 +0200","irdaphonet","info,sms",""
"http://cihar.com/gammu/phonedb/nokia/2005/","Nokia","6320","","Fri, 12 Sep 2008 07:09:27 +0200","","",""
"http://cihar.com/gammu/phonedb/samsung/2002/","Samsung","SGH D880","maho","Wed, 10 Sep 2008 11:47:59 +0200","at115200","info",""
"http://cihar.com/gammu/phonedb/lg/1992/","LG","CE110","Kevin","Sat, 06 Sep 2008 01:54:30 +0200","","",""
"http://cihar.com/gammu/phonedb/lg/1991/","LG","C110","Kevin","Sat, 06 Sep 2008 01:54:01 +0200","","",""
"http://cihar.com/gammu/phonedb/nokia/1988/","Nokia","5300","Rex","Fri, 05 Sep 2008 12:04:35 +0200","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.17"
"http://cihar.com/gammu/phonedb/samsung/1987/","Samsung","SGH-J700","Bob Ribbon","Fri, 05 Sep 2008 10:33:21 +0200","at","info,sms,phonebook,calendar,todo","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/mitsubishi/1985/","Mitsubishi","M341i","","Wed, 03 Sep 2008 16:49:45 +0200","","",""
"http://cihar.com/gammu/phonedb/htc/1983/","HTC","Touch Diamond","Ihsan Yuz","Wed, 03 Sep 2008 02:24:05 +0200","","","Gammu 0,26"
"http://cihar.com/gammu/phonedb/apple/1980/","Apple","iPhone","","Mon, 01 Sep 2008 18:39:52 +0200","","",""
"http://cihar.com/gammu/phonedb/philips/1978/","Philips","568","Henry Hu","Mon, 01 Sep 2008 12:31:49 +0200","at115200","info,sms,phonebook,call","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/samsung/1976/","Samsung","SGH-D520","Petrov","Fri, 29 Aug 2008 14:37:48 +0200","at","info,sms,phonebook","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/samsung/1973/","Samsung","SGH-Z240","maxmalkav","Fri, 29 Aug 2008 01:18:06 +0200","blueat","sms,phonebook","Gammu 1.20.0-1"
"http://cihar.com/gammu/phonedb/samsung/1972/","Samsung","SGH-F480","Niko Saastamoinen","Thu, 28 Aug 2008 18:18:41 +0200","at","info,phonebook","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/nokia/1967/","Nokia","6151","Robert Olewniczak","Wed, 27 Aug 2008 13:27:43 +0200","bluephonet","sms","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1966/","Sony Ericsson","K550im","x0r","Wed, 27 Aug 2008 11:33:25 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.18.90"
"http://cihar.com/gammu/phonedb/lg/1962/","LG","cu915","beau","Mon, 25 Aug 2008 17:24:18 +0200","","",""
"http://cihar.com/gammu/phonedb/nokia/1959/","Nokia","3100","","Sun, 24 Aug 2008 17:56:57 +0200","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms",""
"http://cihar.com/gammu/phonedb/samsung/1949/","Samsung","sgh910p","Giovanni","Mon, 18 Aug 2008 01:03:35 +0200","","",""
"http://cihar.com/gammu/phonedb/sagem/1944/","Sagem","myX-4t","Pascal RATON","Sat, 16 Aug 2008 11:46:27 +0200","at115200","info,phonebook",""
"http://cihar.com/gammu/phonedb/nokia/1942/","Nokia","6085","hhazan","Thu, 14 Aug 2008 23:39:55 +0200","","","Gammu 1.20"
"http://cihar.com/gammu/phonedb/motorola/1935/","Motorola","V3x","Ishmael","Wed, 13 Aug 2008 15:47:45 +0200","at115200","info,phonebook,calendar","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1932/","Sony Ericsson","W910i","Raivo Kask","Mon, 11 Aug 2008 13:02:44 +0200","blueat","info,sms,phonebook","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/motorola/1928/","Motorola","RAZRV3xxR","Jim Sublette","Fri, 08 Aug 2008 15:25:48 +0200","at115200","info,sms,phonebook","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1927/","Sony Ericsson","T610","HeX","Fri, 08 Aug 2008 12:54:29 +0200","at115200","info,sms,phonebook,calendar","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/samsung/1923/","Samsung","SGH-X566","ChipTrooper","Thu, 07 Aug 2008 03:00:51 +0200","at115200","info","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/samsung/1910/","Samsung","SGH-X636","Janus","Sat, 02 Aug 2008 03:55:08 +0200","at115200","info","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/samsung/1907/","Samsung","SGH-A737","Michael Young","Fri, 01 Aug 2008 01:32:37 +0200","at","info,sms,phonebook,call","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/motorola/1901/","Motorola","E815","Harold","Wed, 30 Jul 2008 04:21:34 +0200","bluerfphonet","info","Gammu 1.20.90"
"http://cihar.com/gammu/phonedb/nokia/1894/","Nokia","3500 classic","Ronier Lopez","Mon, 28 Jul 2008 20:31:48 +0200","at19200","sms,phonebook,enhancedphonebook,calendar,call","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/samsung/1893/","Samsung","SGH-D900i","","Mon, 28 Jul 2008 20:03:50 +0200","at19200","info,sms,phonebook,filesystem",""
"http://cihar.com/gammu/phonedb/siemens/1891/","Siemens","C72","Dante Santarelli","Mon, 28 Jul 2008 01:07:46 +0200","at19200","info","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/1882/","Samsung","SGH-U900","damajor","Sat, 26 Jul 2008 20:25:52 +0200","at19200","info,sms,phonebook,enhancedphonebook,call","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/nokia/1880/","Nokia","6085","Vernon Van Steenkist","Fri, 25 Jul 2008 08:05:50 +0200","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/samsung/1872/","Samsung","SGH-E720","Jeremy Apthorp","Mon, 21 Jul 2008 12:49:01 +0200","blueat","info,sms,phonebook,enhancedphonebook","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/motorola/1864/","Motorola","w510","","Thu, 17 Jul 2008 18:27:20 +0200","at115200","info,phonebook,call","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1862/","Sony Ericsson","K550i","Ian Dickerson","Tue, 15 Jul 2008 17:41:20 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/nokia/1861/","Nokia","3310 Classic","","Tue, 15 Jul 2008 11:30:13 +0200","fbus","info,sms,phonebook,call",""
"http://cihar.com/gammu/phonedb/sharp/1857/","Sharp","TM100","Eugene","Mon, 14 Jul 2008 16:06:28 +0200","at","info,sms","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/samsung/1851/","Samsung","SGH X640","","Sun, 13 Jul 2008 11:11:34 +0200","","",""
"http://cihar.com/gammu/phonedb/nokia/1849/","Nokia","6121C","Alex Eftimie","Sat, 12 Jul 2008 18:08:10 +0200","at115200","info","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/siemens/1845/","Siemens","C65","","Fri, 11 Jul 2008 17:00:20 +0200","irdaat","info,sms,phonebook","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/nokia/1840/","Nokia","6610","root","Tue, 08 Jul 2008 17:45:06 +0200","dku2phonet","info,sms,phonebook,call","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1838/","Sony Ericsson","W890i","Mark","Tue, 08 Jul 2008 11:39:23 +0200","at115200","info,phonebook,enhancedphonebook,calendar,todo","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/motorola/1837/","Motorola","MOTORAZRV9","Rom Marascelli","Tue, 08 Jul 2008 06:55:15 +0200","at","info,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1833/","Sony Ericsson","G900","Venantius","Sat, 05 Jul 2008 13:19:33 +0200","at","info,phonebook,enhancedphonebook","Gammu 1.19"
"http://cihar.com/gammu/phonedb/samsung/1830/","Samsung","SGH-Z540","Filippo","Thu, 03 Jul 2008 10:29:50 +0200","at19200","info",""
"http://cihar.com/gammu/phonedb/nokia/1829/","Nokia","N81","mike castleman","Wed, 02 Jul 2008 20:41:02 +0200","at115200","info","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/nokia/1827/","Nokia","6555b","John Elkins","Wed, 02 Jul 2008 03:47:09 +0200","at","info,phonebook","Gammu 1.15"
"http://cihar.com/gammu/phonedb/motorola/1822/","Motorola","ROKR E6","unmesh","Sat, 28 Jun 2008 06:32:37 +0200","","","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/nokia/1819/","Nokia","N65","barkoff","Fri, 27 Jun 2008 11:06:17 +0200","bluephonet","info,sms","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/htc/1817/","HTC","p 3300","Plusquellec","Fri, 27 Jun 2008 05:54:03 +0200","","","Gammu 0 25"
"http://cihar.com/gammu/phonedb/nokia/1816/","Nokia","7390","master_volkov","Thu, 26 Jun 2008 21:52:15 +0200","at115200","info,phonebook","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/nokia/1810/","Nokia","E90","","Mon, 23 Jun 2008 10:42:04 +0200","at115200","info","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/lg/1808/","LG","env2 (vx9100)","Larry Schacher","Sun, 22 Jun 2008 17:27:09 +0200","","",""
"http://cihar.com/gammu/phonedb/motorola/1807/","Motorola","V3m","Karl Pearson","Sun, 22 Jun 2008 03:44:30 +0200","at","info,phonebook","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/nokia/1800/","Nokia","3220","Lidia S. Rossatti","Wed, 18 Jun 2008 01:45:39 +0200","fbusirda","info,sms,logo,ringtone","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1799/","Nokia","9300i","","Tue, 17 Jun 2008 14:24:40 +0200","","",""
"http://cihar.com/gammu/phonedb/motorola/1793/","Motorola","MOTORAZR2 V8","jim","Sun, 15 Jun 2008 19:37:59 +0200","bluerfat","info,sms,phonebook","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/samsung/1792/","Samsung","SGH-J250","","Sun, 15 Jun 2008 16:20:06 +0200","","",""
"http://cihar.com/gammu/phonedb/motorola/1791/","Motorola","V262","Craig Lanning","Sun, 15 Jun 2008 05:20:31 +0200","at115200","info,phonebook","Gammu 1.18.91"
"http://cihar.com/gammu/phonedb/sony-ericsson/1789/","Sony Ericsson","K300 series","","Sat, 14 Jun 2008 16:47:43 +0200","irdaat","todo","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/motorola/1787/","Motorola","V3mm","Mike","Fri, 13 Jun 2008 07:32:49 +0200","at","info","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/sagem/1785/","Sagem","myX-55 GPRS","Manuel","Thu, 12 Jun 2008 18:48:38 +0200","at","info,phonebook","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/nokia/1781/","Nokia","6280","Ross and Mikey","Tue, 10 Jun 2008 22:58:54 +0200","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/lg/1780/","LG","C3380","dmiceman","Tue, 10 Jun 2008 17:36:30 +0200","","",""
"http://cihar.com/gammu/phonedb/nokia/1776/","Nokia","3109c","Danya Alexeyevsky","Tue, 10 Jun 2008 02:02:04 +0200","irdaphonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/motorola/1774/","Motorola","V3re","root","Mon, 09 Jun 2008 03:34:36 +0200","at","info,sms,phonebook,calendar,todo,call","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/nokia/1771/","Nokia","5300B","fmillion","Sun, 08 Jun 2008 05:01:22 +0200","","","Gammu 1.20"
"http://cihar.com/gammu/phonedb/alcatel/1768/","Alcatel","MTK2 (A007 in the handbook!)","William Tinsdeall","Fri, 06 Jun 2008 17:56:55 +0200","at","info,sms,phonebook","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/samsung/1767/","Samsung","SGH-A412","Ian Maclaine-cross","Fri, 06 Jun 2008 15:17:18 +0200","at","info,phonebook","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/motorola/1763/","Motorola","rokr e1","sakti","Thu, 05 Jun 2008 05:43:43 +0200","at115200","info,sms,phonebook,todo",""
"http://cihar.com/gammu/phonedb/sony-ericsson/1756/","Sony Ericsson","T28s","Jonas Hagberg","Mon, 02 Jun 2008 19:54:32 +0200","at","info,phonebook","Gammu 1.18.90"
"http://cihar.com/gammu/phonedb/alcatel/1745/","Alcatel","ONE TOUCH 756","Ivan Ivanoff","Sat, 31 May 2008 08:02:05 +0200","at19200","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/alcatel/1744/","Alcatel","OT756","Ivan Ivanoff","Sat, 31 May 2008 05:21:57 +0200","irdaobex","info","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1737/","Nokia","2600 Classic","Patrick Lim","Thu, 29 May 2008 06:19:57 +0200","bluerfphonet","info,phonebook,enhancedphonebook,calendar,todo,filesystem","Gammu 1.18.91"
"http://cihar.com/gammu/phonedb/motorola/1734/","Motorola","PEBL U6","Rob","Wed, 28 May 2008 17:30:49 +0200","at","info,sms,phonebook,call","Gammu 1.16.0"
"http://cihar.com/gammu/phonedb/lg/1732/","LG","U310","","Wed, 28 May 2008 14:42:56 +0200","at115200","info","Gammu 1.15."
"http://cihar.com/gammu/phonedb/sony-ericsson/1730/","Sony Ericsson","k770i","Andrzej Rosinski","Wed, 28 May 2008 11:31:50 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem","Gammu gammu-1.16.0-1.2.i586.rpm"
"http://cihar.com/gammu/phonedb/benq/1728/","BenQ-Siemens","s45i","","Wed, 28 May 2008 08:50:17 +0200","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone",""
"http://cihar.com/gammu/phonedb/nokia/1717/","Nokia","6103","Orsika","Sat, 24 May 2008 16:53:11 +0200","fbus","filesystem","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/1712/","Samsung","SGH-A706","Sebastian","Sat, 24 May 2008 00:52:12 +0200","at","phonebook,enhancedphonebook","Gammu 0.25"
"http://cihar.com/gammu/phonedb/sagem/1710/","Sagem","my301X GPRS","Marcin Czajkowski","Fri, 23 May 2008 13:13:02 +0200","blueat","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/lg/1704/","LG","Expedite EU870D MiniCard","","Wed, 21 May 2008 20:08:57 +0200","at","sms","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/motorola/1697/","Motorola","A1200","Seba Turzanski","Sun, 18 May 2008 12:33:35 +0200","at","info","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1695/","Sony Ericsson","w380a","fcaballero","Sun, 18 May 2008 02:16:43 +0200","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1694/","Sony Ericsson","w380a","fcaballero","Sun, 18 May 2008 02:12:17 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/samsung/1691/","Samsung","SGH-E310","","Sat, 17 May 2008 13:54:59 +0200","at19200","info,sms",""
"http://cihar.com/gammu/phonedb/siemens/1689/","Siemens","SK6R","Michał Wiśniewski","Sat, 17 May 2008 09:31:40 +0200","at","info,sms,phonebook,call","Gammu 1.20.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1688/","Sony Ericsson","T630","Quirin Pflaum","Fri, 16 May 2008 22:02:18 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/1685/","Samsung","SGH-F490","Cyril Marzin","Thu, 15 May 2008 21:14:06 +0200","at","info,phonebook","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/nokia/1683/","Nokia","3200","Jakob","Thu, 15 May 2008 02:57:35 +0200","fbuspl2303","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.19"
"http://cihar.com/gammu/phonedb/sagem/1680/","Sagem","myC5-2T","cedric","Thu, 15 May 2008 01:57:13 +0200","at","info","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/nokia/1678/","Nokia","9110","","Wed, 14 May 2008 02:16:24 +0200","","",""
"http://cihar.com/gammu/phonedb/sony-ericsson/1677/","Sony Ericsson","W810i/W810c","bombela","Tue, 13 May 2008 22:14:15 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/motorola/1675/","Motorola","V3i","Andreas Mack","Tue, 13 May 2008 11:21:31 +0200","at115200","info,sms,phonebook","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/nokia/1659/","Nokia","3650","","Fri, 09 May 2008 09:35:13 +0200","bluephonet","info,phonebook,enhancedphonebook,filesystem,call,logo,ringtone,mms","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/samsung/1656/","Samsung","SGH-D407","web","Tue, 06 May 2008 18:13:44 +0200","blueat","info,sms","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1650/","Sony Ericsson","K850i","stathis","Sun, 04 May 2008 22:55:37 +0200","at","info,sms,phonebook,enhancedphonebook,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/1649/","Samsung","SGH-D600","Bruno Buncic","Sun, 04 May 2008 20:50:25 +0200","at19200","info,phonebook","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/siemens/1647/","Siemens","M55","Joachim Eibl","Sun, 04 May 2008 09:31:13 +0200","at19200","info,sms,phonebook,enhancedphonebook,calendar","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/motorola/1645/","Motorola","V3r","Kegeruneku","Sat, 03 May 2008 16:46:45 +0200","at115200","info,sms,phonebook,enhancedphonebook,filesystem","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1644/","Sony Ericsson","W580i/W580c","Claudio Botta","Sat, 03 May 2008 15:50:19 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,logo,ringtone","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1642/","Sony Ericsson","W910i","","Fri, 02 May 2008 23:51:41 +0200","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1635/","Sony Ericsson","W550i/W550c","Rock Feng","Thu, 01 May 2008 18:59:16 +0200","at","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/sagem/1633/","Sagem","my212x","vincenr","Thu, 01 May 2008 11:19:39 +0200","at115200","info,phonebook","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/siemens/1631/","Siemens","S25","","Wed, 30 Apr 2008 23:01:52 +0200","at115200","info,sms,phonebook,enhancedphonebook,calendar,call","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/nokia/1628/","Nokia","6680","joffrey","Wed, 30 Apr 2008 20:01:07 +0200","at115200","info","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1626/","Nokia","6210","io","Wed, 30 Apr 2008 01:52:00 +0200","fbus","info,sms,phonebook,enhancedphonebook,calendar,todo,call,logo,ringtone,mms","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/htc/1625/","HTC","Magician","","Wed, 30 Apr 2008 00:39:33 +0200","","","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/motorola/1624/","Motorola","V235","","Tue, 29 Apr 2008 23:40:55 +0200","at115200","info,sms,phonebook,enhancedphonebook,call","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/nokia/1619/","Nokia","1600","Stefanus Wiria","Mon, 28 Apr 2008 06:57:31 +0200","fbus","info,phonebook,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1617/","Nokia","6133","Ali","Mon, 28 Apr 2008 01:28:40 +0200","blueat","info,sms,phonebook,call","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/nokia/1616/","Nokia","N-Gage","Victor Vazquez","Mon, 28 Apr 2008 00:28:25 +0200","","","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/siemens/1613/","Siemens","M65","Rolf Sieber","Sat, 26 Apr 2008 19:29:11 +0200","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/alcatel/1597/","Alcatel","OT-C701/C701A","Dare","Wed, 23 Apr 2008 22:03:56 +0200","at","info,sms,phonebook","Gammu 1.18.0"
"http://cihar.com/gammu/phonedb/nokia/1595/","Nokia","3110c","Bobi","Wed, 23 Apr 2008 14:23:02 +0200","bluerfphonet","info,phonebook,enhancedphonebook,calendar","Gammu 1.13.0"
